#key,timestamp,value,count
2408,1456174732,50,8
2409,1456174738,50,8
2410,1456174744,50,8
2411,1456174750,52,8
2412,1456174756,52,8
2413,1456174762,52,8
2414,1456174768,52,8
2415,1456174774,54,8
2416,1456174780,54,8
2417,1456174786,55,8
2418,1456174792,55,8
2419,1456174798,55,8
2420,1456174804,55,8
2421,1456174810,56,8
2422,1456174816,56,8
2423,1456174822,56,8
2424,1456174828,57,8
2425,1456174834,57,8
2426,1456174840,57,8
2427,1456174846,58,8
2428,1456174852,58,8
2429,1456174858,58,8
2430,1456174864,58,8
2431,1456174870,58,8
2432,1456174876,58,8
2433,1456174882,58,8
2434,1456174888,58,8
2435,1456174894,58,8
2436,1456174900,57,8
2437,1456174906,58,8
2438,1456174912,58,8
2439,1456174918,58,8
2440,1456174924,58,8
2441,1456174930,58,8
2442,1456174936,58,8
2443,1456174942,58,8
2444,1456174948,59,8
2445,1456174954,59,8
2446,1456174960,60,8
2447,1456174966,60,8
2448,1456174972,60,8
2449,1456174978,60,8
2450,1456174984,60,8
2451,1456174990,61,8
2452,1456174996,61,8
2453,1456175002,61,8
2454,1456175008,61,8
2455,1456175014,54,8
2456,1456175020,54,8
2457,1456175026,55,8
2458,1456175032,55,8
2459,1456175038,55,8
2460,1456175044,55,8
2461,1456175050,54,8
2462,1456175056,54,8
2463,1456175062,54,8
2464,1456175068,54,8
2465,1456175074,61,7
2466,1456175080,61,7
2467,1456175086,60,7
2468,1456175092,60,7
2469,1456175098,60,7
2470,1456175104,60,7
2471,1456175110,60,7
2472,1456175116,60,7
2473,1456175122,60,7
2474,1456175128,61,7
2475,1456175134,61,7
2476,1456175140,62,7
2477,1456175146,63,7
2478,1456175152,63,7
2479,1456175158,63,7
2480,1456175164,63,7
2481,1456175170,64,7
2482,1456175176,64,7
2483,1456175182,64,7
2484,1456175188,64,7
2485,1456175194,55,7
2486,1456175200,56,7
2487,1456175206,56,7
2488,1456175212,56,7
2489,1456175218,56,7
2490,1456175224,56,7
2491,1456175230,56,7
2492,1456175236,56,7
2493,1456175242,56,7
2494,1456175248,55,7
2495,1456175254,64,6
2496,1456175260,64,6
2497,1456175266,62,6
2498,1456175272,62,6
2499,1456175278,62,6
2500,1456175284,62,6
2501,1456175290,61,6
2502,1456175296,61,6
2503,1456175302,61,6
2504,1456175308,61,6
2505,1456175314,61,6
2506,1456175320,62,6
2507,1456175326,52,6
2508,1456175332,52,6
2509,1456175338,52,6
2510,1456175344,52,6
2511,1456175350,54,6
2512,1456175356,54,6
2513,1456175362,54,6
2514,1456175368,55,6
2515,1456175374,55,6
2516,1456175380,56,6
2517,1456175386,68,5
2518,1456175392,68,5
2519,1456175398,68,5
2520,1456175404,68,5
2521,1456175410,68,5
2522,1456175416,68,5
2523,1456175422,68,5
2524,1456175428,68,5
2525,1456175434,68,5
2526,1456175440,67,5
2527,1456175446,67,5
2528,1456175452,67,5
2529,1456175458,67,5
2530,1456175464,67,5
2531,1456175470,66,5
2532,1456175476,66,5
2533,1456175482,66,5
2534,1456175488,66,5
2535,1456175494,66,5
2536,1456175500,67,5
2537,1456175506,67,5
2538,1456175512,67,5
2539,1456175518,67,5
2540,1456175524,67,5
2541,1456175530,54,5
2542,1456175536,54,5
2543,1456175542,54,5
2544,1456175548,54,5
2545,1456175554,54,5
2546,1456175560,55,5
2547,1456175566,55,5
2548,1456175572,55,5
2549,1456175578,55,5
2550,1456175584,55,5
2551,1456175590,68,4
2552,1456175596,68,4
2553,1456175602,68,4
2554,1456175608,67,4
2555,1456175614,67,4
2556,1456175620,66,4
2557,1456175626,65,4
2558,1456175632,65,4
2559,1456175638,65,4
2560,1456175644,65,4
2561,1456175650,64,4
2562,1456175656,64,4
2563,1456175662,64,4
2564,1456175668,64,4
2565,1456175674,64,4
2566,1456175680,64,4
2567,1456175686,49,4
2568,1456175692,49,4
2569,1456175698,49,4
2570,1456175704,49,4
2571,1456175710,49,4
2572,1456175716,49,4
2573,1456175722,49,4
2574,1456175728,50,4
2575,1456175734,50,4
2576,1456175740,51,4
2577,1456175746,69,3
2578,1456175752,69,3
2579,1456175758,69,3
2580,1456175764,69,3
2581,1456175770,69,3
2582,1456175776,69,3
2583,1456175782,69,3
2584,1456175788,69,3
2585,1456175794,69,3
2586,1456175800,69,3
2587,1456175806,69,3
2588,1456175812,69,3
2589,1456175818,69,3
2590,1456175824,69,3
2591,1456175830,70,3
2592,1456175836,70,3
2593,1456175842,70,3
2594,1456175848,72,3
2595,1456175854,72,3
2596,1456175860,74,3
2597,1456175866,74,3
2598,1456175872,74,3
2599,1456175878,74,3
2600,1456175884,74,3
2601,1456175890,50,3
2602,1456175896,50,3
2603,1456175902,50,3
2604,1456175908,50,3
2605,1456175914,50,3
2606,1456175920,50,3
2607,1456175926,50,3
2608,1456175932,50,3
2609,1456175938,50,3
2610,1456175944,50,3
2611,1456175950,75,2
2612,1456175956,75,2
2613,1456175962,75,2
2614,1456175968,67,2
2615,1456175974,67,2
2616,1456175980,57,2
2617,1456175986,57,2
2618,1456175992,57,2
2619,1456175998,57,2
2620,1456176004,57,2
2621,1456176010,57,2
2622,1456176016,57,2
2623,1456176022,57,2
2624,1456176028,52,2
2625,1456176034,52,2
2626,1456176040,47,2
2627,1456176046,47,2
2628,1456176052,47,2
2629,1456176058,47,2
2630,1456176064,47,2
2631,1456176070,47,2
2632,1456176076,47,2
2633,1456176082,47,2
2634,1456176088,42,2
2635,1456176094,42,2
2636,1456176100,37,2
2637,1456176106,37,2
2638,1456176112,37,2
2639,1456176118,37,2
2640,1456176124,37,2
2641,1456176130,37,2
2642,1456176136,37,2
2643,1456176142,37,2
2644,1456176148,31,2
2645,1456176154,31,2
2646,1456176160,26,2
2647,1456176166,26,2
2648,1456176172,26,2
2649,1456176178,26,2
2650,1456176184,26,2
2651,1456176190,26,2
2652,1456176196,26,2
2653,1456176202,26,2
2654,1456176208,16,2
2655,1456176214,16,2
2656,1456176220,6,2
2657,1456176226,6,2
2658,1456176232,6,2
2659,1456176238,6,2
2660,1456176244,6,2
2661,1456176250,6,2
2662,1456176256,6,2
2663,1456176262,6,2
2664,1456176268,23,2
2665,1456176274,23,2
2666,1456176280,45,2
2667,1456176286,45,2
2668,1456176292,45,2
2669,1456176298,45,2
2670,1456176304,45,2
2671,1456176310,45,2
2672,1456176316,45,2
2673,1456176322,45,2
2674,1456176328,47,2
2675,1456176334,47,2
2676,1456176340,45,2
2677,1456176346,45,2
2678,1456176352,45,2
2679,1456176358,45,2
2680,1456176364,45,2
2681,1456176370,47,3
2682,1456176376,47,3
2683,1456176382,47,3
2684,1456176388,43,3
2685,1456176394,43,3
2686,1456176400,40,3
2687,1456176406,40,3
2688,1456176412,40,3
2689,1456176418,40,3
2690,1456176424,40,3
2691,1456176430,37,3
2692,1456176436,37,3
2693,1456176442,37,3
2694,1456176448,33,3
2695,1456176454,33,3
2696,1456176460,29,3
2697,1456176466,29,3
2698,1456176472,29,3
2699,1456176478,29,3
2700,1456176484,29,3
2701,1456176490,28,3
2702,1456176496,28,3
2703,1456176502,28,3
2704,1456176508,27,3
2705,1456176514,27,3
2706,1456176520,25,3
2707,1456176526,25,3
2708,1456176532,25,3
2709,1456176538,25,3
2710,1456176544,25,3
2711,1456176550,21,3
2712,1456176556,21,3
2713,1456176562,21,3
2714,1456176568,19,3
2715,1456176574,19,3
2716,1456176580,22,3
2717,1456176586,22,3
2718,1456176592,22,3
2719,1456176598,22,3
2720,1456176604,22,3
2721,1456176610,28,3
2722,1456176616,28,3
2723,1456176622,28,3
2724,1456176628,32,3
2725,1456176634,32,3
2726,1456176640,32,3
2727,1456176646,32,3
2728,1456176652,32,3
2729,1456176658,32,3
2730,1456176664,32,3
2731,1456176670,30,3
2732,1456176676,30,3
2733,1456176682,30,3
2734,1456176688,24,3
2735,1456176694,24,3
2736,1456176700,22,4
2737,1456176706,22,4
2738,1456176712,22,4
2739,1456176718,22,4
2740,1456176724,22,4
2741,1456176730,21,4
2742,1456176736,21,4
2743,1456176742,21,4
2744,1456176748,20,4
2745,1456176754,20,4
2746,1456176760,17,4
2747,1456176766,17,4
2748,1456176772,17,4
2749,1456176778,17,4
2750,1456176784,17,4
2751,1456176790,14,4
2752,1456176796,14,4
2753,1456176802,14,4
2754,1456176808,12,4
2755,1456176814,12,4
2756,1456176820,12,4
2757,1456176826,12,4
2758,1456176832,12,4
2759,1456176838,12,4
2760,1456176844,12,4
2761,1456176850,14,4
2762,1456176856,14,4
2763,1456176862,14,4
2764,1456176868,15,4
2765,1456176874,15,4
2766,1456176880,17,4
2767,1456176886,17,4
2768,1456176892,17,4
2769,1456176898,17,4
2770,1456176904,17,4
2771,1456176910,17,4
2772,1456176916,17,4
2773,1456176922,17,4
2774,1456176928,17,4
2775,1456176934,17,4
2776,1456176940,16,4
2777,1456176946,16,4
2778,1456176952,14,5
2779,1456176958,14,5
2780,1456176964,14,5
2781,1456176970,11,5
2782,1456176976,11,5
2783,1456176982,11,5
2784,1456176988,11,5
2785,1456176994,11,5
2786,1456177000,8,5
2787,1456177006,8,5
2788,1456177012,8,5
2789,1456177018,8,5
2790,1456177024,8,5
2791,1456177030,8,5
2792,1456177036,8,5
2793,1456177042,8,5
2794,1456177048,8,5
2795,1456177054,8,5
2796,1456177060,8,5
2797,1456177066,8,5
2798,1456177072,9,5
2799,1456177078,9,5
2800,1456177084,9,5
2801,1456177090,12,5
2802,1456177096,12,5
2803,1456177102,12,5
2804,1456177108,14,5
2805,1456177114,14,5
2806,1456177120,17,5
2807,1456177126,17,5
2808,1456177132,17,5
2809,1456177138,18,5
2810,1456177144,18,5
2811,1456177150,17,5
2812,1456177156,17,5
2813,1456177162,17,5
2814,1456177168,18,6
2815,1456177174,18,6
2816,1456177180,17,6
2817,1456177186,17,6
2818,1456177192,17,6
2819,1456177198,17,6
2820,1456177204,17,6
2821,1456177210,16,6
2822,1456177216,16,6
2823,1456177222,16,6
2824,1456177228,13,6
2825,1456177234,13,6
2826,1456177240,9,6
2827,1456177246,9,6
2828,1456177252,9,6
2829,1456177258,8,6
2830,1456177264,8,6
2831,1456177270,7,6
2832,1456177276,7,6
2833,1456177282,7,6
2834,1456177288,8,6
2835,1456177294,8,6
2836,1456177300,9,6
2837,1456177306,9,6
2838,1456177312,9,6
2839,1456177318,10,6
2840,1456177324,10,6
2841,1456177330,11,6
2842,1456177336,11,6
2843,1456177342,11,6
2844,1456177348,12,6
2845,1456177354,12,6
2846,1456177360,13,6
2847,1456177366,13,6
2848,1456177372,13,6
2849,1456177378,14,6
2850,1456177384,14,6
2851,1456177390,13,6
2852,1456177396,13,6
2853,1456177402,13,6
2854,1456177408,11,6
2855,1456177414,11,6
2856,1456177420,8,6
2857,1456177426,8,6
2858,1456177432,10,7
2859,1456177438,9,7
2860,1456177444,9,7
2861,1456177450,9,7
2862,1456177456,9,7
2863,1456177462,9,7
2864,1456177468,10,7
2865,1456177474,10,7
2866,1456177480,11,7
2867,1456177486,11,7
2868,1456177492,10,7
2869,1456177498,10,7
2870,1456177504,10,7
2871,1456177510,9,7
2872,1456177516,9,7
2873,1456177522,9,7
2874,1456177528,8,7
2875,1456177534,8,7
2876,1456177540,7,7
2877,1456177546,7,7
2878,1456177552,6,7
2879,1456177558,7,7
2880,1456177564,7,7
2881,1456177570,6,7
2882,1456177576,6,7
2883,1456177582,6,7
2884,1456177588,6,7
2885,1456177594,6,7
2886,1456177600,7,7
2887,1456177606,7,7
2888,1456177612,7,7
2889,1456177618,7,7
2890,1456177624,7,7
2891,1456177630,7,7
2892,1456177636,7,7
2893,1456177642,7,7
2894,1456177648,6,7
2895,1456177654,6,7
2896,1456177660,6,7
2897,1456177666,6,7
2898,1456177672,6,7
2899,1456177678,5,7
2900,1456177684,5,7
2901,1456177690,5,7
2902,1456177696,5,7
2903,1456177702,5,8
2904,1456177708,5,8
2905,1456177714,5,8
2906,1456177720,6,8
2907,1456177726,6,8
2908,1456177732,7,8
2909,1456177738,7,8
2910,1456177744,7,8
2911,1456177750,7,8
2912,1456177756,7,8
2913,1456177762,6,8
2914,1456177768,6,8
2915,1456177774,6,8
2916,1456177780,6,8
2917,1456177786,6,8
2918,1456177792,5,8
2919,1456177798,6,8
2920,1456177804,6,8
2921,1456177810,7,8
2922,1456177816,7,8
2923,1456177822,8,8
2924,1456177828,7,8
2925,1456177834,7,8
2926,1456177840,8,8
2927,1456177846,8,8
2928,1456177852,8,8
2929,1456177858,8,8
2930,1456177864,8,8
2931,1456177870,7,8
2932,1456177876,7,8
2933,1456177882,7,8
2934,1456177888,8,8
2935,1456177894,7,8
2936,1456177900,7,8
2937,1456177906,7,8
2938,1456177912,7,8
2939,1456177918,7,8
2940,1456177924,7,8
2941,1456177930,7,8
2942,1456177936,7,8
2943,1456177942,7,8
2944,1456177948,7,8
2945,1456177954,9,8
2946,1456177960,9,8
2947,1456177966,9,8
2948,1456177972,8,8
2949,1456177978,8,8
2950,1456177984,8,8
2951,1456177990,8,8
2952,1456177996,8,8
2953,1456178002,8,8
2954,1456178008,7,8
2955,1456178014,7,8
2956,1456178020,6,8
2957,1456178026,6,8
2958,1456178032,6,8
2959,1456178038,6,8
2960,1456178044,6,8
2961,1456178050,5,8
2962,1456178056,5,8
2963,1456178062,5,8
2964,1456178068,6,8
2965,1456178074,6,8
2966,1456178080,6,8
2967,1456178086,6,8
2968,1456178092,7,8
2969,1456178098,7,8
2970,1456178104,7,8
2971,1456178110,7,8
2972,1456178116,7,8
2973,1456178122,7,8
2974,1456178128,7,8
2975,1456178134,7,8
2976,1456178140,7,8
2977,1456178146,7,8
2978,1456178152,8,8
2979,1456178158,9,8
2980,1456178164,9,8
2981,1456178170,9,8
2982,1456178176,9,8
2983,1456178182,10,8
2984,1456178188,11,8
2985,1456178194,12,8
2986,1456178200,13,8
2987,1456178206,13,8
2988,1456178212,14,8
2989,1456178218,15,8
2990,1456178224,15,8
2991,1456178230,16,8
2992,1456178236,16,8
2993,1456178242,18,8
2994,1456178248,20,8
2995,1456178254,21,8
2996,1456178260,22,8
2997,1456178266,22,8
2998,1456178272,23,8
2999,1456178278,24,8
3000,1456178284,24,8
3001,1456178290,24,8
3002,1456178296,24,8
3003,1456178302,25,8
3004,1456178308,28,8
3005,1456178314,29,8
3006,1456178320,30,8
3007,1456178326,30,8
3008,1456178332,32,8
3009,1456178338,34,8
3010,1456178344,34,8
3011,1456178350,35,8
3012,1456178356,35,8
3013,1456178362,36,8
3014,1456178368,37,8
3015,1456178374,38,8
3016,1456178380,38,8
3017,1456178386,38,8
3018,1456178392,39,8
3019,1456178398,39,8
3020,1456178404,39,8
3021,1456178410,39,8
3022,1456178416,39,8
3023,1456178422,39,8
3024,1456178428,40,8
3025,1456178434,41,8
3026,1456178440,41,8
3027,1456178446,41,8
3028,1456178452,42,8
3029,1456178458,43,8
3030,1456178464,43,8
3031,1456178470,43,8
3032,1456178476,43,8
3033,1456178482,44,8
3034,1456178488,45,8
3035,1456178494,46,8
3036,1456178500,47,8
3037,1456178506,47,8
3038,1456178512,48,8
3039,1456178518,48,8
3040,1456178524,48,8
3041,1456178530,48,8
3042,1456178536,48,8
3043,1456178542,49,8
3044,1456178548,50,8
3045,1456178554,50,8
3046,1456178560,51,8
3047,1456178566,51,8
3048,1456178572,52,8
3049,1456178578,52,8
3050,1456178584,52,8
3051,1456178590,52,8
3052,1456178596,52,8
3053,1456178602,52,8
3054,1456178608,53,8
3055,1456178614,54,8
3056,1456178620,54,8
3057,1456178626,54,8
3058,1456178632,55,8
3059,1456178638,55,8
3060,1456178644,55,8
3061,1456178650,56,8
3062,1456178656,56,8
3063,1456178662,56,8
3064,1456178668,57,8
3065,1456178674,57,8
3066,1456178680,58,8
3067,1456178686,58,8
3068,1456178692,58,8
3069,1456178698,58,8
3070,1456178704,58,8
3071,1456178710,58,8
3072,1456178716,58,8
3073,1456178722,58,8
3074,1456178728,58,8
3075,1456178734,59,8
3076,1456178740,59,8
3077,1456178746,59,8
3078,1456178752,59,8
3079,1456178758,59,8
3080,1456178764,59,8
3081,1456178770,51,8
3082,1456178776,51,8
3083,1456178782,52,8
3084,1456178788,52,8
3085,1456178794,53,8
3086,1456178800,53,8
3087,1456178806,53,8
3088,1456178812,54,8
3089,1456178818,54,8
3090,1456178824,54,8
3091,1456178830,62,7
3092,1456178836,62,7
3093,1456178842,63,7
3094,1456178848,63,7
3095,1456178854,63,7
3096,1456178860,63,7
3097,1456178866,63,7
3098,1456178872,63,7
3099,1456178878,63,7
3100,1456178884,63,7
3101,1456178890,63,7
3102,1456178896,63,7
3103,1456178902,63,7
3104,1456178908,62,7
3105,1456178914,62,7
3106,1456178920,62,7
3107,1456178926,62,7
3108,1456178932,62,7
3109,1456178938,62,7
3110,1456178944,62,7
3111,1456178950,62,7
3112,1456178956,62,7
3113,1456178962,63,7
3114,1456178968,64,7
3115,1456178974,64,7
3116,1456178980,64,7
3117,1456178986,64,7
3118,1456178992,55,7
3119,1456178998,55,7
3120,1456179004,55,7
3121,1456179010,55,7
3122,1456179016,55,7
3123,1456179022,55,7
3124,1456179028,55,7
3125,1456179034,55,7
3126,1456179040,55,7
3127,1456179046,55,7
3128,1456179052,54,7
3129,1456179058,64,6
3130,1456179064,64,6
3131,1456179070,64,6
3132,1456179076,64,6
3133,1456179082,63,6
3134,1456179088,62,6
3135,1456179094,61,6
3136,1456179100,61,6
3137,1456179106,61,6
3138,1456179112,61,6
3139,1456179118,61,6
3140,1456179124,61,6
3141,1456179130,61,6
3142,1456179136,61,6
3143,1456179142,61,6
3144,1456179148,52,6
3145,1456179154,52,6
3146,1456179160,52,6
3147,1456179166,52,6
3148,1456179172,52,6
3149,1456179178,52,6
3150,1456179184,52,6
3151,1456179190,52,6
3152,1456179196,52,6
3153,1456179202,52,6
3154,1456179208,53,6
3155,1456179214,63,5
3156,1456179220,63,5
3157,1456179226,63,5
3158,1456179232,63,5
3159,1456179238,63,5
3160,1456179244,63,5
3161,1456179250,63,5
3162,1456179256,63,5
3163,1456179262,63,5
3164,1456179268,62,5
3165,1456179274,62,5
3166,1456179280,61,5
3167,1456179286,61,5
3168,1456179292,61,5
3169,1456179298,61,5
3170,1456179304,61,5
3171,1456179310,61,5
3172,1456179316,61,5
3173,1456179322,61,5
3174,1456179328,62,5
3175,1456179334,62,5
3176,1456179340,64,5
3177,1456179346,64,5
3178,1456179352,51,5
3179,1456179358,51,5
3180,1456179364,51,5
3181,1456179370,51,5
3182,1456179376,51,5
3183,1456179382,52,5
3184,1456179388,53,5
3185,1456179394,53,5
3186,1456179400,54,5
3187,1456179406,54,5
3188,1456179412,67,4
3189,1456179418,67,4
3190,1456179424,67,4
3191,1456179430,67,4
3192,1456179436,67,4
3193,1456179442,67,4
3194,1456179448,67,4
3195,1456179454,67,4
3196,1456179460,68,4
3197,1456179466,68,4
3198,1456179472,68,4
3199,1456179478,68,4
3200,1456179484,68,4
3201,1456179490,68,4
3202,1456179496,68,4
3203,1456179502,69,4
3204,1456179508,70,4
3205,1456179514,70,4
3206,1456179520,54,4
3207,1456179526,54,4
3208,1456179532,54,4
3209,1456179538,54,4
3210,1456179544,54,4
3211,1456179550,54,4
3212,1456179556,54,4
3213,1456179562,55,4
3214,1456179568,56,4
3215,1456179574,56,4
3216,1456179580,75,3
3217,1456179586,75,3
3218,1456179592,75,3
3219,1456179598,75,3
3220,1456179604,75,3
3221,1456179610,75,3
3222,1456179616,75,3
3223,1456179622,74,3
3224,1456179628,72,3
3225,1456179634,72,3
3226,1456179640,71,3
3227,1456179646,71,3
3228,1456179652,71,3
3229,1456179658,71,3
3230,1456179664,71,3
3231,1456179670,71,3
3232,1456179676,71,3
3233,1456179682,69,3
3234,1456179688,46,3
3235,1456179694,46,3
3236,1456179700,44,3
3237,1456179706,44,3
3238,1456179712,44,3
3239,1456179718,44,3
3240,1456179724,44,3
3241,1456179730,44,3
3242,1456179736,44,3
3243,1456179742,42,3
3244,1456179748,63,2
3245,1456179754,63,2
3246,1456179760,58,2
3247,1456179766,58,2
3248,1456179772,58,2
3249,1456179778,58,2
3250,1456179784,58,2
3251,1456179790,58,2
3252,1456179796,58,2
3253,1456179802,47,2
3254,1456179808,47,2
3255,1456179814,47,2
3256,1456179820,37,2
3257,1456179826,37,2
3258,1456179832,37,2
3259,1456179838,37,2
3260,1456179844,37,2
3261,1456179850,37,2
3262,1456179856,37,2
3263,1456179862,33,2
3264,1456179868,33,2
3265,1456179874,33,2
3266,1456179880,29,2
3267,1456179886,29,2
3268,1456179892,29,2
3269,1456179898,29,2
3270,1456179904,29,2
3271,1456179910,29,2
3272,1456179916,29,2
3273,1456179922,23,2
3274,1456179928,23,2
3275,1456179934,23,2
3276,1456179940,17,2
3277,1456179946,17,2
3278,1456179952,17,2
3279,1456179958,17,2
3280,1456179964,17,2
3281,1456179970,17,2
3282,1456179976,17,2
3283,1456179982,13,2
3284,1456179988,13,2
3285,1456179994,13,2
3286,1456180000,6,2
3287,1456180006,6,2
3288,1456180012,6,2
3289,1456180018,6,2
3290,1456180024,6,2
3291,1456180030,6,2
3292,1456180036,6,2
3293,1456180042,9,2
3294,1456180048,9,2
3295,1456180054,9,2
3296,1456180060,21,2
3297,1456180066,21,2
3298,1456180072,21,2
3299,1456180078,21,2
3300,1456180084,21,2
3301,1456180090,21,2
3302,1456180096,21,2
3303,1456180102,19,2
3304,1456180108,19,2
3305,1456180114,19,2
3306,1456180120,17,2
3307,1456180126,17,2
3308,1456180132,17,2
3309,1456180138,17,2
3310,1456180144,17,2
3311,1456180150,17,2
3312,1456180156,17,2
3313,1456180162,11,2
3314,1456180168,11,2
3315,1456180174,11,2
3316,1456180180,4,2
3317,1456180186,4,2
3318,1456180192,4,2
3319,1456180198,4,2
3320,1456180204,4,2
3321,1456180210,4,2
3322,1456180216,4,2
3323,1456180222,11,2
3324,1456180228,11,2
3325,1456180234,11,2
3326,1456180240,23,2
3327,1456180246,23,2
3328,1456180252,23,2
3329,1456180258,23,2
3330,1456180264,23,2
3331,1456180270,23,2
3332,1456180276,23,2
3333,1456180282,30,2
3334,1456180288,30,2
3335,1456180294,30,2
3336,1456180300,29,2
3337,1456180306,29,2
3338,1456180312,29,2
3339,1456180318,29,2
3340,1456180324,33,3
3341,1456180330,33,3
3342,1456180336,33,3
3343,1456180342,31,3
3344,1456180348,31,3
3345,1456180354,31,3
3346,1456180360,29,3
3347,1456180366,29,3
3348,1456180372,29,3
3349,1456180378,29,3
3350,1456180384,27,3
3351,1456180390,27,3
3352,1456180396,27,3
3353,1456180402,24,3
3354,1456180408,24,3
3355,1456180414,24,3
3356,1456180420,21,3
3357,1456180426,21,3
3358,1456180432,21,3
3359,1456180438,21,3
3360,1456180444,20,3
3361,1456180450,20,3
3362,1456180456,20,3
3363,1456180462,21,3
3364,1456180468,21,3
3365,1456180474,21,3
3366,1456180480,25,3
3367,1456180486,25,3
3368,1456180492,25,3
3369,1456180498,25,3
3370,1456180504,30,3
3371,1456180510,30,3
3372,1456180516,30,3
3373,1456180522,35,3
3374,1456180528,35,3
3375,1456180534,35,3
3376,1456180540,38,3
3377,1456180546,38,3
3378,1456180552,38,3
3379,1456180558,38,3
3380,1456180564,37,3
3381,1456180570,37,3
3382,1456180576,38,4
3383,1456180582,38,4
3384,1456180588,38,4
3385,1456180594,38,4
3386,1456180600,36,4
3387,1456180606,36,4
3388,1456180612,36,4
3389,1456180618,36,4
3390,1456180624,35,4
3391,1456180630,35,4
3392,1456180636,32,4
3393,1456180642,30,4
3394,1456180648,30,4
3395,1456180654,30,4
3396,1456180660,27,4
3397,1456180666,27,4
3398,1456180672,27,4
3399,1456180678,27,4
3400,1456180684,24,4
3401,1456180690,24,4
3402,1456180696,23,4
3403,1456180702,22,4
3404,1456180708,22,4
3405,1456180714,22,4
3406,1456180720,22,4
3407,1456180726,22,4
3408,1456180732,22,4
3409,1456180738,22,4
3410,1456180744,24,4
3411,1456180750,24,4
3412,1456180756,26,4
3413,1456180762,28,4
3414,1456180768,28,4
3415,1456180774,28,4
3416,1456180780,29,4
3417,1456180786,29,4
3418,1456180792,29,4
3419,1456180798,29,4
3420,1456180804,28,4
3421,1456180810,28,4
3422,1456180816,26,4
3423,1456180822,24,4
3424,1456180828,24,4
3425,1456180834,24,5
3426,1456180840,22,5
3427,1456180846,22,5
3428,1456180852,22,5
3429,1456180858,22,5
3430,1456180864,19,5
3431,1456180870,19,5
3432,1456180876,17,5
3433,1456180882,15,5
3434,1456180888,15,5
3435,1456180894,15,5
3436,1456180900,14,5
3437,1456180906,14,5
3438,1456180912,14,5
3439,1456180918,14,5
3440,1456180924,16,5
3441,1456180930,16,5
3442,1456180936,19,5
3443,1456180942,22,5
3444,1456180948,22,5
3445,1456180954,25,5
3446,1456180960,30,5
3447,1456180966,30,5
3448,1456180972,30,5
3449,1456180978,30,5
3450,1456180984,31,5
3451,1456180990,31,5
3452,1456180996,31,5
3453,1456181002,31,5
3454,1456181008,31,5
3455,1456181014,30,5
3456,1456181020,29,5
3457,1456181026,29,5
3458,1456181032,29,5
3459,1456181038,29,6
3460,1456181044,28,6
3461,1456181050,28,6
3462,1456181056,27,6
3463,1456181062,26,6
3464,1456181068,26,6
3465,1456181074,25,6
3466,1456181080,25,6
3467,1456181086,25,6
3468,1456181092,25,6
3469,1456181098,23,6
3470,1456181104,21,6
3471,1456181110,21,6
3472,1456181116,20,6
3473,1456181122,17,6
3474,1456181128,17,6
3475,1456181134,15,6
3476,1456181140,12,6
3477,1456181146,12,6
3478,1456181152,12,6
3479,1456181158,10,6
3480,1456181164,9,6
3481,1456181170,9,6
3482,1456181176,8,6
3483,1456181182,7,6
3484,1456181188,7,6
3485,1456181194,8,6
3486,1456181200,8,6
3487,1456181206,8,6
3488,1456181212,8,6
3489,1456181218,10,6
3490,1456181224,13,6
3491,1456181230,13,6
3492,1456181236,15,6
3493,1456181242,17,6
3494,1456181248,17,6
3495,1456181254,18,6
3496,1456181260,20,6
3497,1456181266,20,6
3498,1456181272,20,6
3499,1456181278,20,6
3500,1456181284,19,6
3501,1456181290,19,6
3502,1456181296,17,6
3503,1456181302,17,6
3504,1456181308,17,7
3505,1456181314,17,7
3506,1456181320,16,7
3507,1456181326,16,7
3508,1456181332,16,7
3509,1456181338,16,7
3510,1456181344,15,7
3511,1456181350,15,7
3512,1456181356,15,7
3513,1456181362,15,7
3514,1456181368,14,7
3515,1456181374,13,7
3516,1456181380,12,7
3517,1456181386,12,7
3518,1456181392,12,7
3519,1456181398,10,7
3520,1456181404,8,7
3521,1456181410,8,7
3522,1456181416,8,7
3523,1456181422,7,7
3524,1456181428,7,7
3525,1456181434,7,7
3526,1456181440,7,7
3527,1456181446,7,7
3528,1456181452,7,7
3529,1456181458,9,7
3530,1456181464,13,7
3531,1456181470,13,7
3532,1456181476,13,7
3533,1456181482,13,7
3534,1456181488,14,7
3535,1456181494,13,7
3536,1456181500,13,7
3537,1456181506,13,7
3538,1456181512,13,7
3539,1456181518,12,7
3540,1456181524,11,7
3541,1456181530,11,7
3542,1456181536,10,7
3543,1456181542,10,7
3544,1456181548,11,7
3545,1456181554,11,7
3546,1456181560,11,7
3547,1456181566,11,7
3548,1456181572,11,7
3549,1456181578,12,7
3550,1456181584,14,7
3551,1456181590,14,7
3552,1456181596,15,7
3553,1456181602,17,7
3554,1456181608,18,7
3555,1456181614,18,7
3556,1456181620,21,7
3557,1456181626,21,7
3558,1456181632,21,7
3559,1456181638,22,7
3560,1456181644,23,7
3561,1456181650,23,7
3562,1456181656,24,7
3563,1456181662,25,7
3564,1456181668,26,7
3565,1456181674,26,7
3566,1456181680,28,7
3567,1456181686,28,7
3568,1456181692,28,7
3569,1456181698,28,7
3570,1456181704,29,7
3571,1456181710,29,7
3572,1456181716,29,7
