#key;timestamp;value
Errors;1456176731;0
Errors;1456176792;0
Errors;1456176857;0
Errors;1456176921;187
Errors;1456176983;0
Errors;1456177048;0
Errors;1456177112;472
Errors;1456177173;0
Errors;1456177233;0
Errors;1456177299;14
Errors;1456177362;418
Errors;1456177422;0
Errors;1456177487;1
Errors;1456177553;21
Errors;1456177621;954
Errors;1456177688;495
Errors;1456177755;760
Errors;1456177823;1749
Errors;1456177892;1000
Errors;1456177960;628
Errors;1456178027;631
Errors;1456178094;95
Errors;1456178159;16
Errors;1456178219;0
Errors;1456178279;0
Errors;1456178339;0
Errors;1456178399;0
Errors;1456178459;0
Errors;1456178519;0
Errors;1456178579;0
Errors;1456178639;0
Errors;1456178699;0
Errors;1456178759;0
Errors;1456178819;0
Errors;1456178879;0
Errors;1456178939;122
Errors;1456178999;0
Errors;1456179059;0
Errors;1456179119;135
Errors;1456179180;0
Errors;1456179240;0
Errors;1456179300;130
Errors;1456179360;0
Errors;1456179420;0
Errors;1456179480;109
Errors;1456179540;0
Errors;1456179600;0
Errors;1456179660;100
Errors;1456179720;0
Errors;1456179780;0
Errors;1456179840;179
Errors;1456179900;0
Errors;1456179960;0
Errors;1456180020;0
Errors;1456180080;238
Errors;1456180140;0
Errors;1456180201;0
Errors;1456180261;98
Errors;1456180321;0
Errors;1456180381;0
Errors;1456180441;0
Errors;1456180501;3
Errors;1456180561;0
Errors;1456180621;0
Errors;1456180681;0
Errors;1456180741;0
Errors;1456180802;5
Errors;1456180862;0
Errors;1456180922;0
Errors;1456180982;5
Errors;1456181042;0
Errors;1456181102;0
Errors;1456181165;0
Errors;1456181225;207
Errors;1456181285;0
Errors;1456181345;0
Errors;1456181405;0
Errors;1456181472;43
Errors;1456181532;0
Errors;1456181593;0
Errors;1456181653;0
Errors;1456181713;0
Errors;1456181773;0
Errors;1456181833;0
Errors;1456181893;0
Errors;1456181953;0
Errors;1456182013;0
Errors;1456182073;0
Errors;1456182133;0
Errors;1456182193;0
Errors;1456182253;0
Errors;1456182313;0
Errors;1456182388;84
Errors;1456182448;0
Errors;1456182508;0
Errors;1456182572;120
Errors;1456182632;0
Errors;1456182692;0
Errors;1456182752;97
Errors;1456182812;0
Errors;1456182872;0
Errors;1456182932;60
Errors;1456182992;0
Errors;1456183052;0
Errors;1456183112;8
Errors;1456183172;0
Errors;1456183231;0
Errors;1456183290;4
Errors;1456183350;0
Errors;1456183410;0
Errors;1456183471;77
Errors;1456183531;0
Errors;1456183591;0
Errors;1456183651;0
Errors;1456183711;76
Errors;1456183771;0
Errors;1456183831;0
Errors;1456183891;0
Errors;1456183954;306
Errors;1456184014;0
Errors;1456184074;0
Errors;1456184134;0
Errors;1456184195;0
Errors;1456184267;171
Errors;1456184327;94
Errors;1456184387;0
Errors;1456184454;0
Errors;1456184514;101
Errors;1456184574;0
Errors;1456184642;0
Errors;1456184708;419
Errors;1456184770;0
Errors;1456184839;136
Errors;1456184907;1575
Errors;1456184975;444
Errors;1456185044;552
Errors;1456185113;1794
Errors;1456185175;2752
Errors;1456185246;3747
Errors;1456185314;1244
Errors;1456185381;798
Errors;1456185448;285
Errors;1456185514;57
Errors;1456185574;0
Errors;1456185634;0
Errors;1456185694;0
Errors;1456185754;0
Errors;1456185814;0
Errors;1456185874;0
Errors;1456185934;0
Errors;1456185994;0
Errors;1456186054;0
Errors;1456186114;0
Errors;1456186174;0
Errors;1456186234;115
Errors;1456186294;0
Errors;1456186354;0
Errors;1456186414;114
Errors;1456186474;0
Errors;1456186534;0
Errors;1456186594;129
Errors;1456186654;0
Errors;1456186714;0
Errors;1456186774;116
Errors;1456186834;0
Errors;1456186894;0
Errors;1456186954;139
Errors;1456187014;0
Errors;1456187074;0
Errors;1456187134;0
Errors;1456187195;0
Errors;1456187255;0
Errors;1456187315;0
Errors;1456187375;3
Errors;1456187435;0
Errors;1456187495;0
Errors;1456187555;0
Errors;1456187615;0
Errors;1456187675;0
Errors;1456187735;7
Errors;1456187795;0
Errors;1456187855;0
Errors;1456187916;0
Errors;1456187982;0
Errors;1456188042;190
Errors;1456188104;0
Errors;1456188170;0
Errors;1456188239;499
Errors;1456188304;671
Errors;1456188366;0
Errors;1456188429;2
Errors;1456188495;419
Errors;1456188562;1825
Errors;1456188628;281
Errors;1456188695;740
Errors;1456188762;966
Errors;1456188828;1343
Errors;1456188894;1730
Errors;1456188960;1566
Errors;1456189027;1447
Errors;1456189093;1391
Errors;1456189159;833
Errors;1456189226;334
Errors;1456189288;0
Errors;1456189351;0
Errors;1456189411;0
Errors;1456189471;0
Errors;1456189531;0
Errors;1456189591;0
Errors;1456189651;0
Errors;1456189711;0
Errors;1456189771;0
Errors;1456189831;0
Errors;1456189899;123
Errors;1456189959;0
Errors;1456190019;0
Errors;1456190081;118
Errors;1456190141;0
Errors;1456190201;0
Errors;1456190261;91
Errors;1456190321;0
Errors;1456190381;0
Errors;1456190441;64
Errors;1456190501;0
Errors;1456190561;0
Errors;1456190621;50
Errors;1456190681;0
Errors;1456190741;0
Errors;1456190801;56
Errors;1456190855;4
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190856;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;4
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190857;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190858;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
Errors;1456190859;0
